
0.000000e+00 0.000000e+00 -2.264821e-13 4.692610e-06 -7.289313e-07
7.812500e-03 7.812500e-03 -2.616783e-08 -9.621838e-02 9.622234e-02
1.562500e-02 1.562500e-02 -5.225111e-08 -1.924590e-01 1.924629e-01
2.343750e-02 2.343750e-02 -7.818860e-08 -2.887332e-01 2.887372e-01
3.125000e-02 3.125000e-02 -1.039200e-07 -3.850540e-01 3.850579e-01
3.906250e-02 3.906250e-02 -1.294288e-07 -4.814284e-01 4.814323e-01
4.687500e-02 4.687500e-02 -1.546821e-07 -5.778559e-01 5.778598e-01
5.468750e-02 5.468750e-02 -1.797688e-07 -6.743265e-01 6.743303e-01
6.250000e-02 6.250000e-02 -2.046765e-07 -7.708197e-01 7.708234e-01
7.031250e-02 7.031250e-02 -2.295508e-07 -8.673032e-01 8.673068e-01
7.812500e-02 7.812500e-02 -2.544787e-07 -9.637327e-01 9.637363e-01
8.593750e-02 8.593750e-02 -2.796157e-07 -1.060051e+00 1.060055e+00
9.375000e-02 9.375000e-02 -3.049819e-07 -1.156188e+00 1.156192e+00
1.015625e-01 1.015625e-01 -3.309281e-07 -1.252061e+00 1.252065e+00
1.093750e-01 1.093750e-01 -3.571344e-07 -1.347574e+00 1.347577e+00
1.171875e-01 1.171875e-01 -3.835921e-07 -1.442618e+00 1.442621e+00
1.250000e-01 1.250000e-01 -4.101649e-07 -1.537072e+00 1.537075e+00
1.328125e-01 1.328125e-01 -4.365428e-07 -1.630804e+00 1.630807e+00
1.406250e-01 1.406250e-01 -4.622176e-07 -1.723671e+00 1.723674e+00
1.484375e-01 1.484375e-01 -4.862566e-07 -1.815518e+00 1.815521e+00
1.562500e-01 1.562500e-01 -5.081933e-07 -1.906182e+00 1.906185e+00
1.640625e-01 1.640625e-01 -5.264006e-07 -1.995490e+00 1.995493e+00
1.718750e-01 1.718750e-01 -5.398925e-07 -2.083262e+00 2.083264e+00
1.796875e-01 1.796875e-01 -5.470443e-07 -2.169306e+00 2.169309e+00
1.875000e-01 1.875000e-01 -5.463616e-07 -2.253427e+00 2.253430e+00
1.953125e-01 1.953125e-01 -5.360262e-07 -2.335421e+00 2.335424e+00
2.031250e-01 2.031250e-01 -5.146296e-07 -2.415077e+00 2.415079e+00
