
0.000000e+00 0.000000e+00 -1.035260e-10 7.604348e-07 1.141638e-06
7.812500e-03 7.812500e-03 8.679918e-10 -1.043118e-01 1.043137e-01
1.562500e-02 1.562500e-02 1.441423e-09 -2.085576e-01 2.085595e-01
2.343750e-02 2.343750e-02 1.235239e-09 -3.126695e-01 3.126714e-01
3.125000e-02 3.125000e-02 -9.496829e-11 -4.165794e-01 4.165813e-01
3.906250e-02 3.906250e-02 -2.873376e-09 -5.202176e-01 5.202194e-01
4.687500e-02 4.687500e-02 -7.348533e-09 -6.235126e-01 6.235144e-01
5.468750e-02 5.468750e-02 -1.366519e-08 -7.263905e-01 7.263924e-01
6.250000e-02 6.250000e-02 -2.194006e-08 -8.287748e-01 8.287767e-01
7.031250e-02 7.031250e-02 -3.219084e-08 -9.305856e-01 9.305875e-01
7.812500e-02 7.812500e-02 -4.438376e-08 -1.031740e+00 1.031741e+00
8.593750e-02 8.593750e-02 -5.821317e-08 -1.132150e+00 1.132152e+00
9.375000e-02 9.375000e-02 -7.344947e-08 -1.231725e+00 1.231726e+00
1.015625e-01 1.015625e-01 -8.960418e-08 -1.330368e+00 1.330370e+00
1.093750e-01 1.093750e-01 -1.062271e-07 -1.427981e+00 1.427982e+00
1.171875e-01 1.171875e-01 -1.230011e-07 -1.524456e+00 1.524458e+00
1.250000e-01 1.250000e-01 -1.394223e-07 -1.619685e+00 1.619687e+00
1.328125e-01 1.328125e-01 -1.550210e-07 -1.713552e+00 1.713553e+00
1.406250e-01 1.406250e-01 -1.697797e-07 -1.805935e+00 1.805937e+00
1.484375e-01 1.484375e-01 -1.833262e-07 -1.896710e+00 1.896712e+00
1.562500e-01 1.562500e-01 -1.953726e-07 -1.985744e+00 1.985746e+00
1.640625e-01 1.640625e-01 -2.054274e-07 -2.072901e+00 2.072903e+00
1.718750e-01 1.718750e-01 -2.134009e-07 -2.158038e+00 2.158039e+00
1.796875e-01 1.796875e-01 -2.201918e-07 -2.241006e+00 2.241007e+00
1.875000e-01 1.875000e-01 -2.260169e-07 -2.321652e+00 2.321653e+00
1.953125e-01 1.953125e-01 -2.307795e-07 -2.399815e+00 2.399816e+00
2.031250e-01 2.031250e-01 -2.344723e-07 -2.475329e+00 2.475330e+00
2.109375e-01 2.109375e-01 -2.380118e-07 -2.548023e+00 2.548023e+00
2.187500e-01 2.187500e-01 -2.416213e-07 -2.617717e+00 2.617718e+00
2.265625e-01 2.265625e-01 -2.458801e-07 -2.684228e+00 2.684228e+00
2.343750e-01 2.343750e-01 -2.500007e-07 -2.747362e+00 2.747363e+00
2.421875e-01 2.421875e-01 -2.533483e-07 -2.806922e+00 2.806923e+00
2.500000e-01 2.500000e-01 -2.552140e-07 -2.862702e+00 2.862702e+00
2.578125e-01 2.578125e-01 -2.553866e-07 -2.914486e+00 2.914486e+00
2.656250e-01 2.656250e-01 -2.535974e-07 -2.962053e+00 2.962053e+00
2.734375e-01 2.734375e-01 -2.477864e-07 -3.005171e+00 3.005171e+00
2.812500e-01 2.812500e-01 -2.366284e-07 -3.043598e+00 3.043598e+00
2.890625e-01 2.890625e-01 -2.194040e-07 -3.077082e+00 3.077081e+00
2.968750e-01 2.968750e-01 -1.953576e-07 -3.105359e+00 3.105358e+00
3.046875e-01 3.046875e-01 -1.641016e-07 -3.128151e+00 3.128150e+00
3.125000e-01 3.125000e-01 -1.253313e-07 -3.145167e+00 3.145166e+00
3.203125e-01 3.203125e-01 -7.961953e-08 -3.156099e+00 3.156098e+00
3.281250e-01 3.281250e-01 -2.833528e-08 -3.160622e+00 3.160621e+00
3.359375e-01 3.359375e-01 2.693304e-08 -3.158388e+00 3.158387e+00
3.437500e-01 3.437500e-01 8.396946e-08 -3.149028e+00 3.149027e+00
3.515625e-01 3.515625e-01 1.402825e-07 -3.132145e+00 3.132143e+00
3.593750e-01 3.593750e-01 1.932310e-07 -3.107310e+00 3.107309e+00
3.671875e-01 3.671875e-01 2.403962e-07 -3.074061e+00 3.074059e+00
3.750000e-01 3.750000e-01 2.794719e-07 -3.031891e+00 3.031889e+00
3.828125e-01 3.828125e-01 3.088229e-07 -2.980243e+00 2.980241e+00
3.906250e-01 3.906250e-01 3.281905e-07 -2.918502e+00 2.918500e+00
3.984375e-01 3.984375e-01 3.370467e-07 -2.845977e+00 2.845976e+00
4.062500e-01 4.062500e-01 3.368085e-07 -2.761892e+00 2.761890e+00
4.140625e-01 4.140625e-01 3.266732e-07 -2.665354e+00 2.665353e+00
4.218750e-01 4.218750e-01 3.079210e-07 -2.555331e+00 2.555329e+00
4.296875e-01 4.296875e-01 2.770464e-07 -2.430601e+00 2.430600e+00
4.375000e-01 4.375000e-01 2.348680e-07 -2.289694e+00 2.289693e+00
4.453125e-01 4.453125e-01 1.753781e-07 -2.130794e+00 2.130793e+00
4.531250e-01 4.531250e-01 1.069806e-07 -1.951571e+00 1.951570e+00
4.609375e-01 4.609375e-01 3.022144e-08 -1.748988e+00 1.748988e+00
4.687500e-01 4.687500e-01 -3.495705e-08 -1.518537e+00 1.518537e+00
4.765625e-01 4.765625e-01 -4.655470e-08 -1.254514e+00 1.254514e+00
4.843750e-01 4.843750e-01 -4.916881e-08 -9.426240e-01 9.426238e-01
4.921875e-01 4.921875e-01 5.664034e-08 -5.749429e-01 5.749429e-01
5.000000e-01 5.000000e-01 0.000000e+00 -0.000000e+00 0.000000e+00
x_com 1.000000e+00
y_com 7.000000e-01
z_com 7.000000e-01
u_com 0.000000e+00
v_com 0.000000e+00
w_com 0.000000e+00
Omegax 0.000000e+00
Omegay 0.000000e+00
Omegaz 0.000000e+00
fx 0.000000e+00
fy 0.000000e+00
fz 0.000000e+00
taux 0.000000e+00
tauy 0.000000e+00
tauz 0.000000e+00
xcp 1.000000e+00
ycp -nan
zcp -nan
