0.000000 0.000000 -8.984305e-18 1.452154e-17 1.339138e-16 
0.089008 0.089008 -5.872104e-04 -5.709834e-01 5.720170e-01
0.173553 0.173553 -3.304635e-03 -9.825928e-01 9.865620e-01
0.249396 0.249396 -6.436552e-03 -1.208873e+00 1.215928e+00
0.312733 0.312733 -9.053235e-03 -1.282306e+00 1.291493e+00
0.360388 0.360388 -1.158095e-02 -1.227528e+00 1.237551e+00
0.389971 0.389971 -1.364303e-02 -1.104940e+00 1.114340e+00
0.400000 0.400000 -1.431084e-02 -1.033972e+00 1.042770e+00
