0.000000 0.000000 1.470434e-018 5.627502e-016 -8.969858e-018
0.089008 0.089008 -5.100280e-007 -6.067321e-001 6.067434e-001
0.173553 0.173553 -5.234999e-006 -1.096015e+000 1.096085e+000
0.249396 0.249396 -1.210869e-005 -1.400771e+000 1.400896e+000
0.312733 0.312733 -1.411132e-005 -1.511014e+000 1.511134e+000
0.360388 0.360388 -1.485567e-005 -1.443898e+000 1.443984e+000
0.389971 0.389971 -2.121576e-005 -1.281618e+000 1.281676e+000
0.400000 0.400000 -2.641001e-005 -1.189147e+000 1.189195e+000
