0.000000e+00 0.000000e+00 2.949761e-14 1.308846e-06 -4.218696e-07
7.812500e-03 7.812500e-03 -3.271297e-09 -1.111407e-01 1.111415e-01
1.562500e-02 1.562500e-02 -6.493571e-09 -2.221639e-01 2.221647e-01
2.343750e-02 2.343750e-02 -9.618201e-09 -3.329496e-01 3.329504e-01
3.125000e-02 3.125000e-02 -1.259755e-08 -4.433790e-01 4.433799e-01
3.906250e-02 3.906250e-02 -1.538545e-08 -5.533334e-01 5.533342e-01
4.687500e-02 4.687500e-02 -1.793771e-08 -6.626939e-01 6.626948e-01
5.468750e-02 5.468750e-02 -2.021275e-08 -7.713419e-01 7.713427e-01
6.250000e-02 6.250000e-02 -2.217220e-08 -8.791583e-01 8.791592e-01
7.031250e-02 7.031250e-02 -2.378165e-08 -9.860244e-01 9.860253e-01
7.812500e-02 7.812500e-02 -2.501140e-08 -1.091821e+00 1.091822e+00
8.593750e-02 8.593750e-02 -2.583718e-08 -1.196429e+00 1.196430e+00
9.375000e-02 9.375000e-02 -2.624112e-08 -1.299730e+00 1.299731e+00
1.015625e-01 1.015625e-01 -2.621245e-08 -1.401603e+00 1.401604e+00
1.093750e-01 1.093750e-01 -2.574827e-08 -1.501929e+00 1.501930e+00
1.171875e-01 1.171875e-01 -2.485436e-08 -1.600588e+00 1.600589e+00
1.250000e-01 1.250000e-01 -2.354551e-08 -1.697459e+00 1.697460e+00
1.328125e-01 1.328125e-01 -2.184603e-08 -1.792421e+00 1.792422e+00
1.406250e-01 1.406250e-01 -1.978968e-08 -1.885352e+00 1.885352e+00
1.484375e-01 1.484375e-01 -1.741951e-08 -1.976129e+00 1.976129e+00
1.562500e-01 1.562500e-01 -1.478727e-08 -2.064628e+00 2.064629e+00
1.640625e-01 1.640625e-01 -1.195247e-08 -2.150725e+00 2.150725e+00
1.718750e-01 1.718750e-01 -8.981317e-09 -2.234292e+00 2.234293e+00
1.796875e-01 1.796875e-01 -5.945114e-09 -2.315203e+00 2.315204e+00
1.875000e-01 1.875000e-01 -2.918767e-09 -2.393327e+00 2.393328e+00
1.953125e-01 1.953125e-01 2.101948e-11 -2.468533e+00 2.468533e+00
2.031250e-01 2.031250e-01 2.797354e-09 -2.540685e+00 2.540685e+00
2.109375e-01 2.109375e-01 5.335062e-09 -2.609646e+00 2.609646e+00
2.187500e-01 2.187500e-01 7.562274e-09 -2.675276e+00 2.675276e+00
2.265625e-01 2.265625e-01 9.412321e-09 -2.737430e+00 2.737431e+00
2.343750e-01 2.343750e-01 1.082571e-08 -2.795960e+00 2.795961e+00
2.421875e-01 2.421875e-01 1.175270e-08 -2.850713e+00 2.850714e+00
2.500000e-01 2.500000e-01 1.215615e-08 -2.901530e+00 2.901530e+00
2.578125e-01 2.578125e-01 1.201532e-08 -2.948245e+00 2.948246e+00
2.656250e-01 2.656250e-01 1.133012e-08 -2.990689e+00 2.990689e+00
2.734375e-01 2.734375e-01 1.012565e-08 -3.028680e+00 3.028680e+00
2.812500e-01 2.812500e-01 8.456227e-09 -3.062030e+00 3.062031e+00
2.890625e-01 2.890625e-01 6.407977e-09 -3.090542e+00 3.090542e+00
2.968750e-01 2.968750e-01 4.098550e-09 -3.114005e+00 3.114006e+00
3.046875e-01 3.046875e-01 1.672552e-09 -3.132198e+00 3.132198e+00
3.125000e-01 3.125000e-01 -7.085576e-10 -3.144882e+00 3.144883e+00
3.203125e-01 3.203125e-01 -2.882674e-09 -3.151805e+00 3.151805e+00
3.281250e-01 3.281250e-01 -4.708657e-09 -3.152692e+00 3.152692e+00
3.359375e-01 3.359375e-01 -6.091182e-09 -3.147249e+00 3.147249e+00
3.437500e-01 3.437500e-01 -7.005008e-09 -3.135156e+00 3.135156e+00
3.515625e-01 3.515625e-01 -7.511882e-09 -3.116062e+00 3.116062e+00
3.593750e-01 3.593750e-01 -7.764333e-09 -3.089583e+00 3.089583e+00
3.671875e-01 3.671875e-01 -7.988697e-09 -3.055294e+00 3.055294e+00
3.750000e-01 3.750000e-01 -8.443589e-09 -3.012724e+00 3.012724e+00
3.828125e-01 3.828125e-01 -9.354465e-09 -2.961342e+00 2.961342e+00
3.906250e-01 3.906250e-01 -1.083194e-08 -2.900550e+00 2.900550e+00
3.984375e-01 3.984375e-01 -1.279142e-08 -2.829667e+00 2.829667e+00
4.062500e-01 4.062500e-01 -1.489924e-08 -2.747908e+00 2.747908e+00
4.140625e-01 4.140625e-01 -1.657623e-08 -2.654358e+00 2.654358e+00
4.218750e-01 4.218750e-01 -1.708577e-08 -2.547936e+00 2.547936e+00
4.296875e-01 4.296875e-01 -1.571772e-08 -2.427348e+00 2.427348e+00
4.375000e-01 4.375000e-01 -1.205055e-08 -2.291010e+00 2.291010e+00
4.453125e-01 4.453125e-01 -6.229253e-09 -2.136946e+00 2.136946e+00
4.531250e-01 4.531250e-01 8.337625e-10 -1.962593e+00 1.962593e+00
4.609375e-01 4.609375e-01 7.488093e-09 -1.764601e+00 1.764601e+00
4.687500e-01 4.687500e-01 1.165003e-08 -1.537985e+00 1.537985e+00
4.765625e-01 4.765625e-01 1.162360e-08 -1.276403e+00 1.276403e+00
4.843750e-01 4.843750e-01 7.225872e-09 -9.644254e-01 9.644254e-01
4.921875e-01 4.921875e-01 4.460440e-10 -5.921913e-01 5.921913e-01
5.000000e-01 5.000000e-01 0.000000e+00 -0.000000e+00 0.000000e+00
