
0.000000e+00 0.000000e+00 2.693813e-11 2.957570e-08 1.252163e-08
7.812500e-03 7.812500e-03 -3.719728e-09 -1.088283e-01 1.088284e-01
1.562500e-02 1.562500e-02 -7.369331e-09 -2.175545e-01 2.175545e-01
2.343750e-02 2.343750e-02 -1.082460e-08 -3.260760e-01 3.260760e-01
3.125000e-02 3.125000e-02 -1.398616e-08 -4.342903e-01 4.342903e-01
3.906250e-02 3.906250e-02 -1.675439e-08 -5.420943e-01 5.420943e-01
4.687500e-02 4.687500e-02 -1.902881e-08 -6.493845e-01 6.493845e-01
5.468750e-02 5.468750e-02 -2.070613e-08 -7.560567e-01 7.560567e-01
6.250000e-02 6.250000e-02 -2.168014e-08 -8.620058e-01 8.620058e-01
7.031250e-02 7.031250e-02 -2.183993e-08 -9.671261e-01 9.671260e-01
7.812500e-02 7.812500e-02 -2.110943e-08 -1.071310e+00 1.071310e+00
8.593750e-02 8.593750e-02 -1.941951e-08 -1.174451e+00 1.174451e+00
9.375000e-02 9.375000e-02 -1.667840e-08 -1.276437e+00 1.276437e+00
1.015625e-01 1.015625e-01 -1.279730e-08 -1.377160e+00 1.377160e+00
1.093750e-01 1.093750e-01 -7.737199e-09 -1.476505e+00 1.476505e+00
1.171875e-01 1.171875e-01 -1.512583e-09 -1.574360e+00 1.574360e+00
1.250000e-01 1.250000e-01 5.858419e-09 -1.670607e+00 1.670607e+00
1.328125e-01 1.328125e-01 1.433306e-08 -1.765129e+00 1.765129e+00
1.406250e-01 1.406250e-01 2.379501e-08 -1.857806e+00 1.857806e+00
1.484375e-01 1.484375e-01 3.406452e-08 -1.948514e+00 1.948514e+00
1.562500e-01 1.562500e-01 4.493780e-08 -2.037130e+00 2.037130e+00
1.640625e-01 1.640625e-01 5.611767e-08 -2.123524e+00 2.123524e+00
1.718750e-01 1.718750e-01 6.727193e-08 -2.207567e+00 2.207567e+00
1.796875e-01 1.796875e-01 7.802925e-08 -2.289125e+00 2.289125e+00
1.875000e-01 1.875000e-01 8.794792e-08 -2.368061e+00 2.368061e+00
1.953125e-01 1.953125e-01 9.655714e-08 -2.444233e+00 2.444233e+00
2.031250e-01 2.031250e-01 1.033798e-07 -2.517499e+00 2.517498e+00
2.109375e-01 2.109375e-01 1.079413e-07 -2.587708e+00 2.587708e+00
2.187500e-01 2.187500e-01 1.097892e-07 -2.654708e+00 2.654708e+00
2.265625e-01 2.265625e-01 1.085345e-07 -2.718341e+00 2.718341e+00
2.343750e-01 2.343750e-01 1.038518e-07 -2.778444e+00 2.778443e+00
2.421875e-01 2.421875e-01 9.558072e-08 -2.834846e+00 2.834846e+00
